f,algorithm_name,seed,best_y,best_y_among_all,worst_y_among_all,algorithm_rank,budget
13_76,PSO,550.0,206.73341806475128,205.0221275307461,212.9094387603203,0.20069720865818885,30
13_77,DE,550.0,121.66380400443444,115.63899685687177,122.08353172198355,1.0,30
13_77,ES,550.0,115.66893427617887,115.63899685687177,122.08353172198355,0.0,30
13_77,GA,550.0,118.27390389861745,115.63899685687177,122.08353172198355,0.38848085533865345,30
13_77,PSO,550.0,119.07722161547154,115.63899685687177,122.08353172198355,0.5234341524581738,30
13_78,DE,550.0,208.39952830342793,195.31580206572124,211.76071307406164,1.0,30
13_78,ES,550.0,195.31580206572124,195.31580206572124,211.76071307406164,0.0,30
13_78,GA,550.0,201.52717319083803,195.31580206572124,211.76071307406164,0.43233203361307365,30
13_78,PSO,550.0,197.27723729314278,195.31580206572124,211.76071307406164,0.08250626015689741,30
13_79,DE,550.0,-205.99138400495787,-214.25704916070805,-203.50287392763076,0.8640179116157958,30
13_79,ES,550.0,-214.25704916070805,-214.25704916070805,-203.50287392763076,0.0,30
13_79,GA,550.0,-211.01912906490264,-214.25704916070805,-203.50287392763076,0.5184102630271317,30
13_79,PSO,550.0,-208.4404777170363,-214.25704916070805,-203.50287392763076,0.41928979593299054,30
13_8,DE,550.0,-998.6675696732684,-999.8898120570811,-996.4549230601403,0.39540189912279294,30
13_8,ES,550.0,-999.8633101115395,-999.8898120570811,-996.4549230601403,0.0,30
13_8,GA,550.0,-998.4614346535925,-999.8898120570811,-996.4549230601403,0.7238882022961274,30
13_8,PSO,550.0,-999.2884729410105,-999.8898120570811,-996.4549230601403,0.16312399124019672,30
13_80,DE,550.0,-44.88112982261215,-45.804467488914554,-43.97460867094988,0.5339380307947618,30
13_80,ES,550.0,-45.804467488914554,-45.804467488914554,-43.97460867094988,0.0,30
13_80,GA,550.0,-44.547725454174895,-45.804467488914554,-43.97460867094988,1.0,30
13_80,PSO,550.0,-45.21073494201387,-45.804467488914554,-43.97460867094988,0.37207272571496086,30
13_81,DE,550.0,-170.8235028208659,-179.36748488353538,-170.2296516302482,1.0,30
13_81,ES,550.0,-179.36748488353538,-179.36748488353538,-170.2296516302482,0.0,30
13_81,GA,550.0,-176.70404634144376,-179.36748488353538,-170.2296516302482,0.2667446913525314,30
13_81,PSO,550.0,-176.9910405276677,-179.36748488353538,-170.2296516302482,0.3510629626245682,30
13_82,DE,550.0,-184.26447108331047,-188.59860521108368,-182.34331226955067,0.9540647388359894,30
13_82,ES,550.0,-188.59860521108368,-188.59860521108368,-182.34331226955067,0.0,30
13_82,GA,550.0,-184.81863895052265,-188.59860521108368,-182.34331226955067,0.8234007357485151,30
13_82,PSO,550.0,-187.00003811411582,-188.59860521108368,-182.34331226955067,0.17876268219930969,30
13_83,DE,550.0,-996.0981461294184,-999.8706527191032,-994.3112710885376,0.7028382486996751,30
13_83,ES,550.0,-999.8517117352501,-999.8706527191032,-994.3112710885376,0.0,30
13_83,GA,550.0,-997.2982612560036,-999.8706527191032,-994.3112710885376,0.45382219528812395,30
13_83,PSO,550.0,-998.2679605283976,-999.8706527191032,-994.3112710885376,0.23308564037602328,30
13_84,DE,550.0,6.874476710650206,2.6750360753756626,10.716818787338394,0.6981987744189508,30
13_84,ES,550.0,2.6750360753756626,2.6750360753756626,10.716818787338394,0.0,30
13_84,GA,550.0,5.696551380464129,2.6750360753756626,10.716818787338394,0.48019833224438535,30
13_84,PSO,550.0,4.6019087625424175,2.6750360753756626,10.716818787338394,0.4172534247302861,30
13_85,DE,550.0,134.5646424635258,132.31587349144678,136.3673035625359,0.6066946146443088,30
13_85,ES,550.0,132.31587349144678,132.31587349144678,136.3673035625359,0.0,30
13_85,GA,550.0,135.12586028966953,132.31587349144678,136.3673035625359,0.6988164486324069,30
13_85,PSO,550.0,133.78598454590866,132.31587349144678,136.3673035625359,0.2701710193236105,30
13_86,DE,550.0,-109.80288729679963,-113.0209585194446,-106.37132055971831,0.6442576512300311,30
13_86,ES,550.0,-112.97458786391205,-113.0209585194446,-106.37132055971831,0.0,30
13_86,GA,550.0,-110.49625412915157,-113.0209585194446,-106.37132055971831,0.43179868138919253,30
13_86,PSO,550.0,-112.57740825496724,-113.0209585194446,-106.37132055971831,0.05936967948612677,30
13_87,DE,550.0,3.3154023669374006,-2.2059149464280488,8.446857953040853,1.0,30
13_87,ES,550.0,-2.2059149464280488,-2.2059149464280488,8.446857953040853,0.0,30
13_87,GA,550.0,1.3322696896980961,-2.2059149464280488,8.446857953040853,0.5581881709133794,30
13_87,PSO,550.0,-0.8785687356801782,-2.2059149464280488,8.446857953040853,0.176064595295177,30
13_88,DE,550.0,-58.54757634010925,-59.85778589385929,-57.43404942861062,0.5266954530796983,30
13_88,ES,550.0,-59.85778589385929,-59.85778589385929,-57.43404942861062,0.0,30
13_88,GA,550.0,-58.30405961236356,-59.85778589385929,-57.43404942861062,0.9022280614385743,30
13_88,PSO,550.0,-59.06260437116269,-59.85778589385929,-57.43404942861062,0.26498466949917515,30
13_89,DE,550.0,-93.92370954315864,-98.8600088623212,-93.78629397601537,1.0,30
13_89,ES,550.0,-98.8600088623212,-98.8600088623212,-93.78629397601537,0.0,30
13_89,GA,550.0,-97.12438770092754,-98.8600088623212,-93.78629397601537,0.48636259244601066,30
13_89,PSO,550.0,-97.86664486831816,-98.8600088623212,-93.78629397601537,0.21815032024299952,30
13_9,DE,550.0,305.7255011849719,304.30539706125677,307.94056760273503,0.2933814431640975,30
13_9,ES,550.0,304.30539706125677,304.30539706125677,307.94056760273503,0.0,30
13_9,GA,550.0,305.9374073402204,304.30539706125677,307.94056760273503,0.8416939075737668,30
13_9,PSO,550.0,306.2483919498326,304.30539706125677,307.94056760273503,0.7986738621355207,30
13_90,DE,550.0,-61.132137513915985,-61.40072418355996,-60.569002937557286,0.2987718700301615,30
13_90,ES,550.0,-61.40072418355996,-61.40072418355996,-60.569002937557286,0.0,30
13_90,GA,550.0,-60.569002937557286,-61.40072418355996,-60.569002937557286,1.0,30
13_90,PSO,550.0,-61.200683246241944,-61.40072418355996,-60.569002937557286,0.101897124104287,30
13_91,DE,550.0,-8.87128176681485,-15.394781939088713,-8.05774097786404,0.5505049621821558,30
13_91,ES,550.0,-15.394781939088713,-15.394781939088713,-8.05774097786404,0.0,30
13_91,GA,550.0,-11.295188800758897,-15.394781939088713,-8.05774097786404,0.7135486371248686,30
13_91,PSO,550.0,-11.263866762228314,-15.394781939088713,-8.05774097786404,0.4593866705423113,30
13_92,DE,550.0,-68.63903573671105,-73.47904321908356,-62.375996940064724,0.6037033894353518,30
13_92,ES,550.0,-73.47904321908356,-73.47904321908356,-62.375996940064724,0.0,30
13_92,GA,550.0,-63.586266847478015,-73.47904321908356,-62.375996940064724,0.8928840311823301,30
13_92,PSO,550.0,-67.67992430530528,-73.47904321908356,-62.375996940064724,0.5669007711763356,30
13_93,DE,550.0,-91.54254223033738,-96.21436300492084,-89.52778448895042,0.7281126635749298,30
13_93,ES,550.0,-96.20017845880697,-96.21436300492084,-89.52778448895042,0.0,30
13_93,GA,550.0,-92.85191017588235,-96.21436300492084,-89.52778448895042,0.49469453021318627,30
13_93,PSO,550.0,-92.36163253428123,-96.21436300492084,-89.52778448895042,0.34575535432983906,30
13_94,DE,550.0,-305.8788848605938,-307.8964339389137,-304.13070853912143,0.5520331647694742,30
13_94,ES,550.0,-307.8964339389137,-307.8964339389137,-304.13070853912143,0.0,30
13_94,GA,550.0,-305.6591448203902,-307.8964339389137,-304.13070853912143,0.5948821813795051,30
13_94,PSO,550.0,-305.98984809916806,-307.8964339389137,-304.13070853912143,0.924254017439484,30
13_95,DE,550.0,176.76845721636874,174.69936597981143,177.95396964714018,1.0,30
13_95,ES,550.0,174.69936597981143,174.69936597981143,177.95396964714018,0.0,30
13_95,GA,550.0,176.57693728839985,174.69936597981143,177.95396964714018,0.8372850711882291,30
13_95,PSO,550.0,175.36975560787374,174.69936597981143,177.95396964714018,0.2112811816188469,30
13_96,DE,550.0,29.38982871130719,23.693859054324275,33.57271872148861,0.7337201245458764,30
13_96,ES,550.0,23.693859054324275,23.693859054324275,33.57271872148861,0.0,30
13_96,GA,550.0,33.2065925637276,23.693859054324275,33.57271872148861,1.0,30
13_96,PSO,550.0,27.260637608877552,23.693859054324275,33.57271872148861,0.21168646440359234,30
13_97,DE,550.0,-67.67134693251793,-77.44660659097099,-55.397222482157375,0.5630488438507659,30
13_97,ES,550.0,-77.44660659097099,-77.44660659097099,-55.397222482157375,0.0,30
13_97,GA,550.0,-69.92355690420104,-77.44660659097099,-55.397222482157375,0.5677704926642344,30
13_97,PSO,550.0,-62.43383053191248,-77.44660659097099,-55.397222482157375,0.7314384337385027,30
13_98,DE,550.0,-51.79515804628598,-59.852559841236776,-47.708704787111046,0.531432402522933,30
13_98,ES,550.0,-59.849264582614225,-59.852559841236776,-47.708704787111046,0.0,30
13_98,GA,550.0,-54.310320445206365,-59.852559841236776,-47.708704787111046,0.47833595518735805,30
13_98,PSO,550.0,-53.20960577315404,-59.852559841236776,-47.708704787111046,0.6910812152540695,30
13_99,DE,550.0,-128.00280393092805,-131.55095220625878,-126.74432767601587,1.0,30
13_99,ES,550.0,-131.55095220625878,-131.55095220625878,-126.74432767601587,0.0,30
13_99,GA,550.0,-128.60449383479337,-131.55095220625878,-126.74432767601587,0.6933311952320653,30
13_99,PSO,550.0,-130.68989569573057,-131.55095220625878,-126.74432767601587,0.284581122613964,30
14_1,DE,550.0,-52.34655849959033,-52.349898108967395,-52.341775884422816,0.7705145876437951,30
14_1,ES,550.0,-52.349898108967395,-52.349898108967395,-52.341775884422816,0.0,30
14_1,GA,550.0,-52.34407794101679,-52.349898108967395,-52.341775884422816,1.0,30
14_1,PSO,550.0,-52.34957578392521,-52.349898108967395,-52.341775884422816,0.03901018266493966,30
14_10,DE,550.0,814.3223582577134,814.3200984488705,814.3294016826671,0.3726409123885386,30
14_10,ES,550.0,814.3200984488705,814.3200984488705,814.3294016826671,0.0,30
14_10,GA,550.0,814.3281815655005,814.3200984488705,814.3294016826671,1.0,30
14_10,PSO,550.0,814.3205443770958,814.3200984488705,814.3294016826671,0.0708558469928014,30
14_100,DE,550.0,-62.63797022861589,-62.63990964150983,-62.63797022861589,1.0,30
14_100,ES,550.0,-62.639908643404326,-62.63990964150983,-62.63797022861589,0.0,30
14_100,GA,550.0,-62.63934769912543,-62.63990964150983,-62.63797022861589,0.3335710001751682,30
14_100,PSO,550.0,-62.63920467849862,-62.63990964150983,-62.63797022861589,0.5007168113302659,30
14_11,DE,550.0,-62.04911526606377,-62.04991971946679,-62.04646336472616,0.2955126243552567,30
14_11,ES,550.0,-62.04991971946679,-62.04991971946679,-62.04646336472616,0.0,30
14_11,GA,550.0,-62.04749466322039,-62.04991971946679,-62.04646336472616,1.0,30
14_11,PSO,550.0,-62.04900218062747,-62.04991971946679,-62.04646336472616,0.32128565195016756,30
14_12,DE,550.0,-43.277406566153616,-43.27993985038763,-43.2761289268849,0.830965942408527,30
14_12,ES,550.0,-43.27993985038763,-43.27993985038763,-43.2761289268849,0.0,30
14_12,GA,550.0,-43.27722403889861,-43.27993985038763,-43.2761289268849,0.9304919957764115,30
14_12,PSO,550.0,-43.27942437738626,-43.27993985038763,-43.2761289268849,0.0941041902563775,30
14_13,DE,550.0,-39.15870255454007,-39.15993251854776,-39.156206900201795,0.45994461313597035,30
14_13,ES,550.0,-39.15993251854776,-39.15993251854776,-39.156206900201795,0.0,30
14_13,GA,550.0,-39.15675279310908,-39.15993251854776,-39.156206900201795,1.0,30
14_13,PSO,550.0,-39.15960773485304,-39.15993251854776,-39.156206900201795,0.0748196151445801,30
14_14,DE,550.0,-173.27430844168057,-173.27990737566756,-173.27199122479368,1.0,30
14_14,ES,550.0,-173.27990737566756,-173.27990737566756,-173.27199122479368,0.0,30
14_14,GA,550.0,-173.27592273299763,-173.27990737566756,-173.27199122479368,0.7320222396605699,30
14_14,PSO,550.0,-173.27948874830628,-173.27990737566756,-173.27199122479368,0.1038253740079092,30
14_15,DE,550.0,-10.168541161050804,-10.169930238472931,-10.167015241908963,0.35195729386768154,30
14_15,ES,550.0,-10.169914735967549,-10.169930238472931,-10.167015241908963,0.0,30
14_15,GA,550.0,-10.16756256175318,-10.169930238472931,-10.167015241908963,1.0,30
14_15,PSO,550.0,-10.169598703982771,-10.169930238472931,-10.167015241908963,0.05415393482551015,30
14_16,DE,550.0,-20.528526248607335,-20.529925066999432,-20.521590761851296,0.35209685717978845,30
14_16,ES,550.0,-20.52991593062309,-20.529925066999432,-20.521590761851296,0.0,30
14_16,GA,550.0,-20.521590761851296,-20.529925066999432,-20.521590761851296,1.0,30
14_16,PSO,550.0,-20.529620247650243,-20.529925066999432,-20.521590761851296,0.0440299385608048,30
14_17,DE,550.0,6.031081774240102,6.030037315906467,6.034137268677545,0.24046143335043757,30
14_17,ES,550.0,6.030037315906467,6.030037315906467,6.034137268677545,0.0,30
14_17,GA,550.0,6.034137268677545,6.030037315906467,6.034137268677545,1.0,30
14_17,PSO,550.0,6.030401615020357,6.030037315906467,6.034137268677545,0.08306387548516977,30
14_18,DE,550.0,402.7119970536843,402.7100808567674,402.7133526767705,0.8450822888352929,30
14_18,ES,550.0,402.7100808567674,402.7100808567674,402.7133526767705,0.0,30
14_18,GA,550.0,402.7126116446563,402.7100808567674,402.7133526767705,0.8514647450820958,30
14_18,PSO,550.0,402.7105096715703,402.7100808567674,402.7133526767705,0.12163020054128054,30
14_19,DE,550.0,31.79166191000882,31.790048303508478,31.792612585234245,0.560539564166276,30
14_19,ES,550.0,31.790048303508478,31.790048303508478,31.792612585234245,0.0,30
14_19,GA,550.0,31.79252558474044,31.790048303508478,31.792612585234245,1.0,30
14_19,PSO,550.0,31.790355678600232,31.790048303508478,31.792612585234245,0.12636131593353025,30
14_2,DE,550.0,-179.53914934981245,-179.53995373385925,-179.53751095415856,0.35760759629750394,30
14_2,ES,550.0,-179.53995373385925,-179.53995373385925,-179.53751095415856,0.0,30
14_2,GA,550.0,-179.53751095415856,-179.53995373385925,-179.53751095415856,1.0,30
14_2,PSO,550.0,-179.53982831696212,-179.53995373385925,-179.53751095415856,0.06074836447830523,30
14_20,DE,550.0,2.762134608518068,2.7600492061067365,2.7625501751322705,0.90749934562616,30
14_20,ES,550.0,2.7600492061067365,2.7600492061067365,2.7625501751322705,0.0,30
14_20,GA,550.0,2.7624437576002254,2.7600492061067365,2.7625501751322705,0.9910957645800247,30
14_20,PSO,550.0,2.760659664672617,2.7600492061067365,2.7625501751322705,0.14214404182845802,30
14_21,DE,550.0,16.20168012159229,16.200059373653733,16.206104986987164,0.7633087310111546,30
14_21,ES,550.0,16.200059887902764,16.200059373653733,16.206104986987164,0.0,30
14_21,GA,550.0,16.203596065173024,16.200059373653733,16.206104986987164,0.8794050774738877,30
14_21,PSO,550.0,16.20055311122289,16.200059373653733,16.206104986987164,0.061968000204888005,30
14_22,DE,550.0,-53.268868205605926,-53.26991813604738,-53.26582817893758,0.22722906663073827,30
14_22,ES,550.0,-53.26991813604738,-53.26991813604738,-53.26582817893758,0.0,30
14_22,GA,550.0,-53.26582817893758,-53.26991813604738,-53.26582817893758,1.0,30
14_22,PSO,550.0,-53.26962173989757,-53.26991813604738,-53.26582817893758,0.06307842812912537,30
14_23,DE,550.0,-999.9994902493709,-999.9999700096072,-999.9951679986232,0.2053727245533436,30
14_23,ES,550.0,-999.9999700096072,-999.9999700096072,-999.9951679986232,0.0,30
14_23,GA,550.0,-999.9951679986232,-999.9999700096072,-999.9951679986232,1.0,30
14_23,PSO,550.0,-999.9998558771002,-999.9999700096072,-999.9951679986232,0.015323335077573635,30
14_24,DE,550.0,660.0321856486901,660.0300656610805,660.0345897763955,0.44157570480445774,30
14_24,ES,550.0,660.0300780624108,660.0300656610805,660.0345897763955,0.0,30
14_24,GA,550.0,660.0345897763955,660.0300656610805,660.0345897763955,1.0,30
14_24,PSO,550.0,660.0303775254628,660.0300656610805,660.0345897763955,0.06559403223619285,30
14_25,DE,550.0,-30.31767708297076,-30.319899716828903,-30.316256714362183,0.9633249163328882,30
14_25,ES,550.0,-30.319899716828903,-30.319899716828903,-30.316256714362183,0.0,30
14_25,GA,550.0,-30.318055048315387,-30.319899716828903,-30.316256714362183,0.8526964780845168,30
14_25,PSO,550.0,-30.319250367089126,-30.319899716828903,-30.316256714362183,0.31107803720576355,30
14_26,DE,550.0,44.21274099513121,44.21013829959211,44.216581897349336,0.4211912057358966,30
14_26,ES,550.0,44.21013829959211,44.21013829959211,44.216581897349336,0.0,30
14_26,GA,550.0,44.21444610676766,44.21013829959211,44.216581897349336,1.0,30
14_26,PSO,550.0,44.21070196680731,44.21013829959211,44.216581897349336,0.07166922658542446,30
14_27,DE,550.0,11.612604937564264,11.610064785388378,11.61399328068385,0.7379162421261198,30
14_27,ES,550.0,11.6100814255026,11.610064785388378,11.61399328068385,0.0,30
14_27,GA,550.0,11.61399328068385,11.610064785388378,11.61399328068385,1.0,30
14_27,PSO,550.0,11.610818797446079,11.610064785388378,11.61399328068385,0.15550175944152705,30
14_28,DE,550.0,113.94324922986428,113.94008418271508,113.94610429994972,0.9094616435658731,30
14_28,ES,550.0,113.94008418271508,113.94008418271508,113.94610429994972,0.0,30
14_28,GA,550.0,113.94357138841136,113.94008418271508,113.94610429994972,1.0,30
14_28,PSO,550.0,113.94086733372903,113.94008418271508,113.94610429994972,0.1397761919402662,30
14_29,DE,550.0,191.0124152673617,191.0100483013702,191.01574006933566,0.41669471313848067,30
14_29,ES,550.0,191.0100483013702,191.0100483013702,191.01574006933566,0.0,30
14_29,GA,550.0,191.01574006933566,191.0100483013702,191.01574006933566,1.0,30
14_29,PSO,550.0,191.01059980406023,191.0100483013702,191.01574006933566,0.1199580310991839,30
14_3,DE,550.0,77.31309328409449,77.31006528249918,77.31323766504721,1.0,30
14_3,ES,550.0,77.31006528249918,77.31006528249918,77.31323766504721,0.0,30
14_3,GA,550.0,77.31166694426055,77.31006528249918,77.31323766504721,0.6521766780127174,30
14_3,PSO,550.0,77.31056325053476,77.31006528249918,77.31323766504721,0.17424023855700993,30
14_30,DE,550.0,-999.9982930385293,-999.9999275475534,-999.9942034274443,0.6593350542661777,30
14_30,ES,550.0,-999.9999130175433,-999.9999275475534,-999.9942034274443,0.0,30
14_30,GA,550.0,-999.9969068614237,-999.9999275475534,-999.9942034274443,0.8350090662919036,30
14_30,PSO,550.0,-999.9995258743045,-999.9999275475534,-999.9942034274443,0.04397002633755352,30
14_31,DE,550.0,78.33201708216092,78.33005030860667,78.33418735162196,0.5202738591599978,30
14_31,ES,550.0,78.33006291562516,78.33005030860667,78.33418735162196,0.0,30
14_31,GA,550.0,78.33278441645194,78.33005030860667,78.33418735162196,1.0,30
14_31,PSO,550.0,78.33053222360596,78.33005030860667,78.33418735162196,0.11249078410994937,30
14_32,DE,550.0,159.9318446493559,159.93005276000682,159.93542952855447,0.45556058303857727,30
14_32,ES,550.0,159.93005276000682,159.93005276000682,159.93542952855447,0.0,30
14_32,GA,550.0,159.93542952855447,159.93005276000682,159.93542952855447,1.0,30
14_32,PSO,550.0,159.93061198134947,159.93005276000682,159.93542952855447,0.08437725322825879,30
14_33,DE,550.0,-246.34753577066522,-246.34992044269353,-246.34436394230073,0.5193582661902627,30
14_33,ES,550.0,-246.34992044269353,-246.34992044269353,-246.34436394230073,0.0,30
14_33,GA,550.0,-246.34639752663077,-246.34992044269353,-246.34436394230073,1.0,30
14_33,PSO,550.0,-246.34941019620226,-246.34992044269353,-246.34436394230073,0.12547740616661238,30
14_34,DE,550.0,-18.79837774377998,-18.79993258244749,-18.79574598648476,0.28387013961540636,30
14_34,ES,550.0,-18.79993258244749,-18.79993258244749,-18.79574598648476,0.0,30
14_34,GA,550.0,-18.79574598648476,-18.79993258244749,-18.79574598648476,1.0,30
14_34,PSO,550.0,-18.799662542514177,-18.79993258244749,-18.79574598648476,0.03035026104296177,30
14_35,DE,550.0,29.572228384923058,29.570117335988463,29.57329189790192,0.8398227606748847,30
14_35,ES,550.0,29.57013381780834,29.570117335988463,29.57329189790192,0.0,30
14_35,GA,550.0,29.57221565718475,29.570117335988463,29.57329189790192,0.7194656296735348,30
14_35,PSO,550.0,29.570572025857004,29.570117335988463,29.57329189790192,0.17345141352582472,30
14_36,DE,550.0,-542.578138923348,-542.579933441197,-542.5754081226522,0.6948955813659927,30
14_36,ES,550.0,-542.579933441197,-542.579933441197,-542.5754081226522,0.0,30
14_36,GA,550.0,-542.5763799058395,-542.579933441197,-542.5754081226522,1.0,30
14_36,PSO,550.0,-542.5796575492736,-542.579933441197,-542.5754081226522,0.04494647700032649,30
14_37,DE,550.0,-165.85837179022906,-165.8599270605247,-165.85714136876658,0.6665242848156754,30
14_37,ES,550.0,-165.8599270605247,-165.8599270605247,-165.85714136876658,0.0,30
14_37,GA,550.0,-165.85810009559395,-165.8599270605247,-165.85714136876658,0.8770957078609707,30
14_37,PSO,550.0,-165.85889954324205,-165.8599270605247,-165.85714136876658,0.3142113552167895,30
14_38,DE,550.0,86.74082369888137,86.74005540912951,86.74359379961578,0.35554737635630707,30
14_38,ES,550.0,86.74005540912951,86.74005540912951,86.74359379961578,0.0,30
14_38,GA,550.0,86.74313702883725,86.74005540912951,86.74359379961578,1.0,30
14_38,PSO,550.0,86.74016851952203,86.74005540912951,86.74359379961578,0.042013660051183274,30
14_39,DE,550.0,130.13120418571623,130.13007545951,130.13462854852048,0.2887119811571032,30
14_39,ES,550.0,130.13007545951,130.13007545951,130.13462854852048,0.0,30
14_39,GA,550.0,130.13462854852048,130.13007545951,130.13462854852048,1.0,30
14_39,PSO,550.0,130.13046558934565,130.13007545951,130.13462854852048,0.0697945937758648,30
14_4,DE,550.0,39.92246193530852,39.92003708993542,39.924382158125994,0.4757809134192644,30
14_4,ES,550.0,39.92003708993542,39.92003708993542,39.924382158125994,0.0,30
14_4,GA,550.0,39.924382158125994,39.92003708993542,39.924382158125994,1.0,30
14_4,PSO,550.0,39.92054519511959,39.92003708993542,39.924382158125994,0.049555796906876254,30
14_40,DE,550.0,-120.39857047817793,-120.3999602321563,-120.39676961680756,0.7185458198579795,30
14_40,ES,550.0,-120.3999602321563,-120.3999602321563,-120.39676961680756,0.0,30
14_40,GA,550.0,-120.39820220159973,-120.3999602321563,-120.39676961680756,0.9250600440330246,30
14_40,PSO,550.0,-120.39959060236619,-120.3999602321563,-120.39676961680756,0.10462403290012548,30
14_41,DE,550.0,168.66115602302358,168.66004369739673,168.66345028790244,0.4594686991136032,30
14_41,ES,550.0,168.66004369739673,168.66004369739673,168.66345028790244,0.0,30
14_41,GA,550.0,168.6623576684707,168.66004369739673,168.66345028790244,1.0,30
14_41,PSO,550.0,168.66032697283845,168.66004369739673,168.66345028790244,0.06471493875711429,30
14_42,DE,550.0,407.69382028014775,407.69013988198446,407.69391540881213,0.9960283527518656,30
14_42,ES,550.0,407.69013988198446,407.69013988198446,407.69391540881213,0.0,30
14_42,GA,550.0,407.6929273621055,407.69013988198446,407.69391540881213,0.8160422339783346,30
14_42,PSO,550.0,407.69071363032265,407.69013988198446,407.69391540881213,0.08378874035110281,30
14_43,DE,550.0,55.9207126291046,55.92006001628951,55.92308254374238,0.30438247615777647,30
14_43,ES,550.0,55.92006001628951,55.92006001628951,55.92308254374238,0.0,30
14_43,GA,550.0,55.92303153923081,55.92006001628951,55.92308254374238,1.0,30
14_43,PSO,550.0,55.92035403802913,55.92006001628951,55.92308254374238,0.1175259354028399,30
14_44,DE,550.0,46.192566048746016,46.19006124813801,46.19702909675979,0.48677998372021153,30
14_44,ES,550.0,46.190061556692854,46.19006124813801,46.19702909675979,0.0,30
14_44,GA,550.0,46.19592722956477,46.19006124813801,46.19702909675979,1.0,30
14_44,PSO,550.0,46.19059789391805,46.19006124813801,46.19702909675979,0.08582235694271112,30
14_45,DE,550.0,-39.93755701593386,-39.93993762979827,-39.93149389543012,0.32387708933854326,30
14_45,ES,550.0,-39.939914639834385,-39.93993762979827,-39.93149389543012,0.0,30
14_45,GA,550.0,-39.93149389543012,-39.93993762979827,-39.93149389543012,1.0,30
14_45,PSO,550.0,-39.93975444665885,-39.93993762979827,-39.93149389543012,0.03145298239366941,30
14_46,DE,550.0,-999.9976744960777,-999.9999657757617,-999.9958876782489,0.4793071927496385,30
14_46,ES,550.0,-999.9999517038054,-999.9999657757617,-999.9958876782489,0.0,30
14_46,GA,550.0,-999.9958876782489,-999.9999657757617,-999.9958876782489,1.0,30
14_46,PSO,550.0,-999.9997233328543,-999.9999657757617,-999.9958876782489,0.04262768641240582,30
14_47,DE,550.0,-50.38808450767937,-50.38994260343434,-50.38577448966359,0.7300160785114855,30
14_47,ES,550.0,-50.38994260343434,-50.38994260343434,-50.38577448966359,0.0,30
14_47,GA,550.0,-50.387643932669874,-50.38994260343434,-50.38577448966359,1.0,30
14_47,PSO,550.0,-50.38961033251187,-50.38994260343434,-50.38577448966359,0.065003013144831,30
14_48,DE,550.0,-70.26866755014143,-70.26992139969022,-70.26598152146208,0.3612714615854997,30
14_48,ES,550.0,-70.26992139969022,-70.26992139969022,-70.26598152146208,0.0,30
14_48,GA,550.0,-70.26678286714382,-70.26992139969022,-70.26598152146208,1.0,30
14_48,PSO,550.0,-70.26949913242032,-70.26992139969022,-70.26598152146208,0.09235916527268719,30
14_49,DE,550.0,-69.43938697867725,-69.43994005152481,-69.43817544780484,0.17236904256366542,30
14_49,ES,550.0,-69.43993625474924,-69.43994005152481,-69.43817544780484,0.0,30
14_49,GA,550.0,-69.43855531755952,-69.43994005152481,-69.43817544780484,1.0,30
14_49,PSO,550.0,-69.43984562252285,-69.43994005152481,-69.43817544780484,0.05074720297573558,30
14_5,DE,550.0,-56.60934316387214,-56.60996050559416,-56.608152696327934,0.3469994341585876,30
14_5,ES,550.0,-56.60994619998483,-56.60996050559416,-56.608152696327934,0.0,30
14_5,GA,550.0,-56.60832982388827,-56.60996050559416,-56.608152696327934,1.0,30
14_5,PSO,550.0,-56.60988530213737,-56.60996050559416,-56.608152696327934,0.03744421689284353,30
14_50,DE,550.0,126.19323287894866,126.1900431830039,126.19505956976104,0.9422142155863154,30
14_50,ES,550.0,126.19005428062192,126.1900431830039,126.19505956976104,0.0,30
14_50,GA,550.0,126.19341446540086,126.1900431830039,126.19505956976104,0.9618057763779523,30
14_50,PSO,550.0,126.19057123120909,126.1900431830039,126.19505956976104,0.10820009279830746,30
14_51,DE,550.0,-102.24678347227064,-102.24996581367742,-102.24551389580239,0.8302058768528655,30
14_51,ES,550.0,-102.24993946847462,-102.24996581367742,-102.24551389580239,0.0,30
14_51,GA,550.0,-102.24751850264701,-102.24996581367742,-102.24551389580239,1.0,30
14_51,PSO,550.0,-102.24964954344065,-102.24996581367742,-102.24551389580239,0.049382461063248714,30
14_52,DE,550.0,36.72320768751416,36.72005485909319,36.724197788887295,1.0,30
14_52,ES,550.0,36.72005485909319,36.72005485909319,36.724197788887295,0.0,30
14_52,GA,550.0,36.72272105938072,36.72005485909319,36.724197788887295,0.9020150149714634,30
14_52,PSO,550.0,36.72067348418817,36.72005485909319,36.724197788887295,0.16781572907610767,30
14_53,DE,550.0,106.18257265477308,106.18006220393548,106.18400176927275,0.8119553228306813,30
14_53,ES,550.0,106.18006220393548,106.18006220393548,106.18400176927275,0.0,30
14_53,GA,550.0,106.18352541195351,106.18006220393548,106.18400176927275,0.8529029440730203,30
14_53,PSO,550.0,106.18065499601761,106.18006220393548,106.18400176927275,0.11077988820018309,30
14_54,DE,550.0,-240.0082452370333,-240.00992805499772,-240.00660367808734,0.4245327214466158,30
14_54,ES,550.0,-240.00992805499772,-240.00992805499772,-240.00660367808734,0.0,30
